brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,wifi_rssi,wifi_linkSpeed,wifi_hiddenSSID,wifi_frequency,wifi_rxLinkSpeedMbps,wifi_txLinkSpeedMbps,wifi_maxSupportedRxLinkSpeedMbps,wifi_maxSupportedTxLinkSpeedMbps,wifi_wifiStandard
Xiaomi,M2007J17C,11,WIFI,China Unicom,guangdongsheng,dongguanshi,379.4,5999f2235d9869e26341d07667388c87,-38;-38;-38;-38,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2012K11C,12,WIFI,China Mobile,shandongsheng,hezeshi,151,2ba61d56bc3ac0294dbc6fc8c2c4c71d,-33;-33;-33;-33,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
OPPO,PFJM10,11,WIFI,China Telecom,xinjiangweiwuerzizhiqu,bayinguolengmengguzizhizhou,100.9,c6e2953cd462aaad293215dfa7bc5458,-33;-33;-33;-33,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
vivo,V2025A,12,WIFI,China Unicom,guangdongsheng,zhongshanshi,65.8,1162d4a1d50692cbd1ac89fcd50a59cc,-25;-25;-25;-24,866;866;866;866,FALSE,5805,6;6;6;866,585;585;585;866,866,866,5
Xiaomi,Redmi K30 Pro Zoom Edition,11,WIFI,China Mobile,zhejiangsheng,ningboshi,165.8,f96cf92526c27a6cba6625e9c64034e7,-27;-27;-27;-27,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
OnePlus,GM1910,11,WIFI,China Telecom,guangdongsheng,huizhoushi,64.7,6b162841325e6c8645056168fe423474,-62;-62;-62;-62,520;520;520;520,FALSE,5745,520;520;520;520,520;520;520;520,866,866,5
Xiaomi,M2012K11AC,11,WIFI,China Unicom,henansheng,luoyangshi,725.9,870457fc7c1c1a263d16b6da0d73d92f,-36;-36;-36;-36,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
vivo,V2046A,11,WIFI,China Mobile,hubeisheng,wuhanshi,399,cb5546dc5d2949829c39fc4296e5bd01,-22;-22;-22;-20,866;866;866;866,FALSE,5260,866;866;866;866,866;866;866;866,866,866,5
OPPO,PEGM10,11,WIFI,China Mobile,anhuisheng,hefeishi,204.4,3091ae4e8934aa07cf42fa5f8ce58da4,-50;-50;-50;-50,433;433;433;433,FALSE,5805,433;433;433;433,433;433;433;433,433,433,5
realme,RMX3461,11,5G,nan,sichuansheng,meishanshi,110.2,2c0284659206f909d9799030eeb5890d,-53;-53;-53;-53;-53;-53,192;192;192;192;192;192,FALSE,5180,192;192;192;192;192;192,192;192;192;192;192;192,192,192,5
Xiaomi,M2012K11AC,12,WIFI,China Unicom,hubeisheng,wuhanshi,489.4,c5912781c6f6893f9c97461e8d647528,-32;-32;-32;-32;-32;-38;-38;-38;-38;-38;-38;-32;-32;-32;-32;-32;-32;-32;-32;-32;-32,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,FALSE,5240,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866,866,5
OnePlus,GM1900,11,WIFI,China Unicom,shanxisheng,jinchengshi,553.2,2408155121b12086df1c9a480560d70e,-24;-24;-24;-24,866;866;866;866,FALSE,5280,866;866;866;866,866;866;866;866,866,866,5
realme,RMX3370,11,WIFI,China Telecom,guangxizhuangzuzizhiqu,liuzhoushi,326.2,f88bce570ac85984c07efb2680a6bea0,-46;-46;-46;-46,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PEHM00,11,WIFI,China Unicom,shanghaishi,shanghaishi,159.3,85cda68aa67929a5005bd77ae58a6897,-32;-32;-32;-33,433;433;433;433,FALSE,5785,433;433;433;433,433;433;433;433,433,433,5
Xiaomi,Redmi K20 Pro Premium Edition,11,WIFI,China Mobile,shandongsheng,zaozhuangshi,396.7,64cc308acdf00dafcb5f6ce79981202e,-55;-55;-55;-55,866;866;866;866,FALSE,5200,866;866;866;866,866;866;866;866,866,866,5
vivo,V1955A,11,WIFI,China Mobile,guangdongsheng,shenzhenshi,1.6,ae75afa2270edc1236e2d03d61308113,-64;-64;-63;-63;-63,866;866;866;866;866,FALSE,5765,6;6;585;585;520,468;468;468;468;468,866,866,5
vivo,V1955A,11,WIFI,China Mobile,guangdongsheng,shenzhenshi,230.2,ae75afa2270edc1236e2d03d61308113,-66;-66;-66;-66,866;866;866;866,FALSE,5765,520;520;468;468,526;526;468;468,866,866,5
realme,RMX3142,11,WIFI,China Telecom,yunnansheng,kunmingshi,284.3,c16f1c0aa6c6754156035d6e65073243,-49;-49;-49;-49;-49;-49;-49;-49;-49;-49;-49;-49;-49;-41;-41;-41;-41;-41,433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433,FALSE,5220,433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433,433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433,433,433,5
OPPO,PCNM00,11,WIFI,China Telecom,zhejiangsheng,taizhoushi,398.9,6b2208f1fbe020bbacda8dcab9ff36c8,-20;-20;-20;-20;-20;-19;-19;-19;-19;-19,866;866;866;866;866;866;866;866;866;866,FALSE,5180,866;866;866;866;866;866;866;866;866;866,866;866;866;866;866;866;866;866;866;866,866,866,5
OPPO,PCNM00,11,WIFI,China Unicom,neimengguzizhiqu,chifengshi,30.4,89964e6d3d2c8969f98e974464564048,-41;-41;-41,866;866;866,FALSE,5765,866;866;866,866;866;866,866,866,5
Xiaomi,M2007J17C,11,WIFI,China Telecom,sichuansheng,chengdushi,320,aa8582138334bbc7236315e40bb4b484,-46;-46;-46;-46,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2007J17C,11,WIFI,China Telecom,chongqingshi,chongqingshi,221.5,c12b917432122764246135bd372c6774,-43;-43;-43;-43,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCGM00,11,WIFI,nan,shanxisheng,datongshi,0.8,b259c937db0f967b9f0abfcecc78d679,-46;-46;-46;-46;-46;-46;-46,866;866;866;866;866;866;866,FALSE,5805,866;866;866;866;866;866;866,866;866;866;866;866;866;866,866,866,5
Xiaomi,M2012K11AC,11,WIFI,China Telecom,hubeisheng,xiaoganshi,111.3,4c38ca5a6ac54855b7ac36bfb3d8999b,-68;-68;-68;-66,260;260;260;390,FALSE,5745,390;390;390;390,260;260;260;390,866,866,5
vivo,V2049A,11,WIFI,China Telecom,anhuisheng,luanshi,111.2,57c5b9c19fdecd15ceacad384a2a6335,-40;-40;-43;-43,866;866;866;866,FALSE,5765,6;6;780;780,866;866;780;780,866,866,5
vivo,V2025A,11,WIFI,China Unicom,shandongsheng,hezeshi,93.9,e9af3c3d194fb0110baab90e1794c812,-75;-75;-75;-75,866;866;866;866,FALSE,5805,117;117;117;117,117;117;117;117,866,866,5
vivo,V2133A,11,WIFI,China Telecom,hubeisheng,xiangyangshi,51.7,81ab223a07a447ca5e378cf81c4d97de,-75;-75;-77,866;866;866,FALSE,5745,24;24;117,54;54;54,866,866,5
vivo,V2049A,11,WIFI,China Telecom,xinjiangweiwuerzizhiqu,xinjiangweiwuerzizhiqu,601,eb88a297b8d1ef354a2b99289aa7be98,-23;-23;-23;-20;-20;-19;-19;-19,866;866;866;866;866;866;866;866,FALSE,5785,780;780;780;585;585;585;585;585,866;866;866;866;866;866;866;866,866,866,5
Xiaomi,M2102J2SC,11,WIFI,China Telecom,shandongsheng,weifangshi,273.1,fde77f8346eea6e6fed8da45806b6a92,-50;-50;-50;-50,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
OPPO,PDAM10,11,WIFI,China Telecom,liaoningsheng,tielingshi,161.1,046af89a64294aa7ed7d4020e2bfe0af,-55;-55;-55;-55,433;433;433;433,FALSE,5745,433;433;433;433,433;433;433;433,433,433,5
vivo,V2055A,11,WIFI,China Mobile,shandongsheng,jinanshi,380.6,2f7c7dc79d044718ee6125137c128969,-30;-30;-29,866;866;866,FALSE,5805,866;866;866,866;866;866,866,866,5
vivo,V2073A,11,WIFI,China Unicom,gansusheng,pingliangshi,270.5,4efb4ff2e399ce17f5c5e00fa8ee6254,-27;-27;-27;-28,433;433;433;433,FALSE,5180,433;433;433;433,433;433;433;433,433,433,5
Xiaomi,M2007J17C,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,109.7,398b19daa1c4762ddc5d207f0e81f51e,-40;-40;-40;-40,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2102J2SC,11,WIFI,China Unicom,hebeisheng,shijiazhuangshi,665.9,0616dd5822e7f41426a15cf2bd967676,-42;-42;-42;-42,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,Redmi K30 5G,11,WIFI,China Mobile,shanxisheng,yulinshi,93.6,0c425df52d857ad37ca3b14ae9fbd9ab,-41;-41;-41;-41,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCNM00,11,WIFI,China Telecom,jilinsheng,changchunshi,344,696053ed897dc0a3cd8240f0b4c88b3c,-60;-60;-60;-60,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
vivo,V2072A,11,WIFI,China Unicom,hebeisheng,shijiazhuangshi,356,f477294f5d819988cd69eb09ef18a588,-32;-32;-32;-33,433;433;433;433,FALSE,5745,6;6;6;433,433;433;433;433,433,433,5
Liantong,VP003,11,WIFI,China Telecom,jiangxisheng,fuzhoushi,109.7,4756a9a6c2bbe1ee08617a9062b5cf58,-28;-28;-28;-28,433;433;433;433,FALSE,5745,433;433;433;433,433;433;433;433,433,433,5
OPPO,PDEM30,11,WIFI,China Telecom,hunansheng,huaihuashi,197.5,fdccea8cd0981e2cca89d0e946d98ff9,-32;-32;-32;-31,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
OnePlus,IN2020,11,WIFI,China Mobile,guangdongsheng,zhuhaishi,111.4,c9e4dfe468ea5bda1c1a535e2f0755e5,-24;-24;-24;-24;-24;-24,866;866;866;866;866;866,FALSE,5785,866;866;866;866;866;866,866;866;866;866;866;866,866,866,5
Xiaomi,Redmi K30 5G,11,WIFI,China Telecom,henansheng,kaifengshi,11,2cb7daae1340ac8edefe7d5a0a4a6b01,-43;-43;-39;-39;-39;-39;-39;-39;-40;-40;-40;-40;-40;-40;-40;-40;-40;-40;-40;-40;-40;-40,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,FALSE,5200,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866,866,5
OPPO,PDPM00,11,WIFI,China Unicom,guangdongsheng,huizhoushi,200.2,cc3ed08bf7119b25bfdcb8aef54c8770,-21;-21;-21;-21,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
OPPO,PDEM30,11,WIFI,China Telecom,hunansheng,huaihuashi,233.6,fdccea8cd0981e2cca89d0e946d98ff9,-28;-28;-28;-28,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PEGM00,11,WIFI,China Mobile,hubeisheng,wuhanshi,111.4,cce47794d5ab8d530f9b41ee00adec27,-33;-33;-33;-33,433;433;433;433,FALSE,5240,433;433;433;433,433;433;433;433,433,433,5
Xiaomi,M2007J17C,11,WIFI,China Telecom,hunansheng,changshashi,558.3,fca2ec441dde0c0da5a94694a89b6fb3,-23;-23;-23;-23,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
vivo,V2046A,11,WIFI,China Unicom,guangdongsheng,dongguanshi,300.5,c27a2ffc015e5f4b9fd6e2e4bfb5d903,-30;-30;-30;-28,780;780;780;780,FALSE,5200,780;780;780;866,780;780;780;780,866,866,5
vivo,V2123A,11,WIFI,China Mobile,henansheng,nanyangshi,104.3,594df79a5da786a32eb3d285851b67bc,-35;-35;-35;-36,433;433;433;433,FALSE,5745,433;433;433;433,433;433;433;433,433,433,5
Xiaomi,M2011J18C,11,WIFI,China Telecom,zhejiangsheng,taizhoushi,303.4,ca12199984c9df3a14b04a447d024f83,-58;-58;-58;-58,650;650;650;650,FALSE,5785,650;650;650;650,650;650;650;650,866,866,5
Xiaomi,Mi 10 Pro,11,WIFI,China Unicom,sichuansheng,chengdushi,180.8,382e1fa951575a965641df01ef9e00ed,-66;-66;-66;-66,260;260;260;260,FALSE,5785,260;260;260;260,260;260;260;260,866,866,5
Xiaomi,M2012K11AC,11,WIFI,China Unicom,jilinsheng,yanbianchaoxianzuzizhizhou,186.3,6a18c0113bcdc87e599e46718d59bc99,-27;-27;-31;-31;-31;-31,866;866;866;866;866;866,FALSE,5785,866;866;866;866;866;866,866;866;866;866;866;866,866,866,5
Xiaomi,Redmi K20 Pro,11,WIFI,China Telecom,hebeisheng,tangshanshi,285.8,a90322fbf02dfd2dd4c212cb79b123bb,-43;-43;-44;-44;-44;-44;-44;-44;-43;-43;-43;-43;-43;-43;-37;-37;-37;-37;-37;-37;-40;-40,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,FALSE,5785,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866,866,5
Xiaomi,M2002J9E,11,WIFI,China Mobile,hebeisheng,shijiazhuangshi,94.5,3c35b053cc17d5f6bf03d952063c8ae5,-31;-31;-31;-31,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PDHM00,11,WIFI,China Unicom,beijingshi,beijingshi,366,5cdbff2b40341318924432574ac03b93,-35;-35;-35;-35,866;866;866;866,FALSE,5220,866;866;866;866,866;866;866;866,866,866,5
vivo,V2121A,11,WIFI,China Unicom,liaoningsheng,yingkoushi,49.9,17db95cbfc28b47b5ea4b280c3802285,-35;-35;-35;-35,72;72;72;72,FALSE,2412,72;72;72;72,72;72;72;72,433,433,5
Xiaomi,Mi9 Pro 5G,11,WIFI,China Telecom,shanghaishi,shanghaishi,286.9,90005137541dbf79e60fac9e1a3943b0,-53;-53;-50;-50,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,2106118C,12,WIFI,China Mobile,zhejiangsheng,quzhoushi,376.4,0d44166e479f65ffb4ddb4052a9b466c,-15;-15;-15;-15,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2012K11AC,12,WIFI,China Telecom,hebeisheng,cangzhoushi,60.4,415d4c0ddcde08b31eef19d4479ded27,-41;-41;-41;-41;-41;-41;-34;-34;-34;-34;-34;-34;-31;-31;-31;-31;-31;-31;-31;-31;-31,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,FALSE,5785,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866,866,5
Xiaomi,MI 8,11,WIFI,China Unicom,hebeisheng,shijiazhuangshi,385.7,efa8f584e234549a1285418388f9f3d4,-45;-45;-45;-45,650;650;650;650,FALSE,5180,650;650;650;650,650;650;650;650,866,866,5
Xiaomi,M2012K11AC,12,WIFI,China Telecom,henansheng,zhumadianshi,111.3,3b071ecfa63939450935c6952ecdc549,-58;-58;-58;-58,650;650;650;650,FALSE,5745,650;650;650;650,650;650;650;650,866,866,5
Xiaomi,Redmi K20 Pro,11,WIFI,China Telecom,xinjiangweiwuerzizhiqu,wulumuqishi,277.7,f3bdb8e4bd7b34d26a5aba872b70f07b,-29;-29;-29;-29,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCHM10,11,WIFI,China Mobile,jiangsusheng,nantongshi,187.1,b523c4e661c96f320d5d31fde35283b0,-44;-44;-44;-44,433;433;433;433,FALSE,5805,433;433;433;433,433;433;433;433,433,433,5
Xiaomi,M2102J2SC,11,WIFI,China Unicom,liaoningsheng,dalianshi,89.3,5d80373fb1f3b9ab98d71f497f972a76,-62;-62;-62;-63;-63;-63,390;390;390;390;390;390,FALSE,5745,390;390;390;390;390;390,390;390;390;390;390;390,866,866,5
Xiaomi,M2012K11AC,12,WIFI,China Mobile,sichuansheng,meishanshi,149,92699fc331a7d8fba22af8624247ab5f,-29;-29;-30;-30,866;866;866;866,FALSE,5200,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2002J9E,11,WIFI,China Telecom,guangdongsheng,shantoushi,399.8,22bdbaf41662c6763250f13bc0fd5a72,-46;-46;-38;-38,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2012K11AC,11,WIFI,China Telecom,jiangsusheng,nanjingshi,110.4,20a346651d935991158690757962182f,-42;-42;-42;-42,400;400;400;400,FALSE,5785,400;400;400;400,400;400;400;400,400,400,5
OPPO,PCAM00,11,WIFI,China Telecom,hubeisheng,yichangshi,262.6,5d14d1f223870ecc54817b01f5281686,-55;-55;-55;-55,866;866;866;866,FALSE,5220,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCGM00,11,WIFI,China Telecom,shandongsheng,weifangshi,296.2,779aec05079e02f8aa583c2c7298836c,-17;-17;-17;-17,866;866;866;866,FALSE,5200,866;866;866;866,866;866;866;866,866,866,5
realme,RMX1931,11,WIFI,China Unicom,henansheng,nanyangshi,149,047e453105376af438d5d2ffd8ddccc3,-60;-60;-60;-60,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2011J18C,11,WIFI,China Unicom,guangdongsheng,guangzhoushi,108.4,6197e96d2fb1ed88bd4c76ad5907a05c,-72;-68;-68;-68;-68,260;260;260;260;260,FALSE,5180,260;260;260;260;260,260;260;260;260;260,866,866,5
vivo,V2141A,11,WIFI,China Mobile,neimengguzizhiqu,eerduosishi,441.5,21ffcbcd10085ff10a5a84f57f98359b,-66;-66;-66;-66,866;866;866;866,FALSE,5745,351;351;351;351,234;234;234;234,866,866,5
vivo,V2055A,12,WIFI,China Mobile,hunansheng,changdeshi,429,834dfbc7e7add2c920afa295e36618e6,-39;-39;-37;-37,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,866,866,5
vivo,V1955A,11,WIFI,China Mobile,jiangsusheng,nantongshi,192.3,d768c85c0a2b4cd82978bc01ccc47ab8,-34;-34;-34,866;866;866,FALSE,5785,780;780;780,780;780;780,866,866,5
vivo,V2118A,11,WIFI,China Mobile,jiangsusheng,yanchengshi,110.4,ada1c7fd010bc7e2b776765b61321139,-68;-68;-68;-65,866;866;866;866,FALSE,5805,234;234;234;234,263;263;263;234,866,866,5
OnePlus,KB2000,11,WIFI,China Telecom,guangdongsheng,guangzhoushi,459.5,fe9e7648922cd4917855968880508ebf,-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-44;-43;-43;-43;-43;-43;-43;-44;-44;-44;-44;-44,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,FALSE,5805,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866;866,866,866,5
Xiaomi,Mi 10,11,WIFI,China Unicom,guangxizhuangzuzizhiqu,beihaishi,87.7,9f0d6cb0c411a3330e1eca446afbf371,-69;-62;-62,130;390;390,FALSE,5260,195;390;390,130;390;390,866,866,5
OPPO,PEHM00,11,WIFI,China Unicom,hebeisheng,qinhuangdaoshi,106.7,f3c230a30dff4e1b47f60f00d61cab19,-35;-35;-35;-35,433;433;433;433,FALSE,5180,433;433;433;433,433;433;433;433,433,433,5
realme,RMX1931,11,WIFI,China Unicom,henansheng,nanyangshi,285.2,f22bc6ed2a513ce8faabe1204f1b1001,-42;-42;-42;-42,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,433,433,5
Xiaomi,M2105K81AC,11,WIFI,nan,beijingshi,beijingshi,155.9,8f8f5564d9c3231823c6793553fdda1c,-58;-58;-58;-58,650;650;650;650,FALSE,5765,650;650;650;650,650;650;650;650,866,866,5
OPPO,PDEM10,11,WIFI,China Telecom,jiangsusheng,suqianshi,405.9,6cd422c663ad1879fd3e3e2ee08f3dcc,-27;-27;-27;-27,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
OnePlus,GM1910,11,WIFI,China Telecom,anhuisheng,luanshi,540,60961dbdd476c7b9658c6049b361df82,-34;-34;-34;-34,866;866;866;866,FALSE,5220,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,Mi 10,11,WIFI,China Mobile,zhejiangsheng,hangzhoushi,168.7,07090fc5fd5781233371f819e1ba3333,-63;-63;-62;-62,390;390;390;390,FALSE,5805,390;390;390;390,390;390;390;390,866,866,5
Xiaomi,M2012K11C,12,WIFI,China Mobile,heilongjiangsheng,haerbinshi,575.9,e67c82245f161d5cff993913e6f52548,-47;-47;-45;-45,866;866;866;866,FALSE,5805,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,Redmi K30 5G,11,WIFI,China Mobile,hubeisheng,huanggangshi,98.6,60d996c7e7d3a1327ad10ee3ef5a641a,-70;-70;-70;-70,130;130;130;130,FALSE,5785,130;130;130;130,130;130;130;130,866,866,5
OPPO,PEGM00,12,WIFI,China Mobile,neimengguzizhiqu,tongliaoshi,121.2,19eafe6d067279c677480769baca8815,-61;-61;-61;-61,433;433;433;433,FALSE,5745,433;433;433;433,433;433;433;433,433,433,5
vivo,V2055A,12,WIFI,China Telecom,zhejiangsheng,ningboshi,66,31d5ee118ba31a6679fc2b5669515941,-39;-39;-39;-47,866;866;866;866,FALSE,5805,780;780;780;780,650;650;650;650,866,866,5
Xiaomi,M2012K11AC,11,WIFI,China Telecom,jiangsusheng,yanchengshi,663.6,e008f2917692df2dfd2d96e8b0a4a775,-26;-26;-26;-24,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCRM00,11,WIFI,China Unicom,hubeisheng,enshitujiazumiaozuzizhizhou,333.8,47f742cb7fd83a30d45992554fb7e8c3,-40;-40;-40;-40;-38;-38;-38;-38;-38;-38;-40;-40;-40;-40,866;866;866;866;866;866;866;866;866;866;866;866;866;866,FALSE,5805,866;866;866;866;866;866;866;866;866;866;866;866;866;866,866;866;866;866;866;866;866;866;866;866;866;866;866;866,866,866,5
Xiaomi,Redmi K20 Pro Premium Edition,11,WIFI,China Telecom,henansheng,xinyangshi,448.2,5eda7a404947c80146c03473937c5971,-51;-51;-51;-51,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
vivo,V1986A,11,WIFI,China Mobile,hebeisheng,qinhuangdaoshi,325.3,32fcd5e68e044c08c42816e8fe4972bb,-30;-30;-30;-29,433;433;433;433,FALSE,5220,6;6;6;433,433;433;433;433,866,866,5
OPPO,PCAM00,11,WIFI,China Mobile,henansheng,zhengzhoushi,20.2,dbceeca182442c8ba96710a5cfc3f9b5,-72;-72;-72;-72;-72,866;866;866;866;866,FALSE,5785,866;866;866;866;866,866;866;866;866;866,866,866,5
OPPO,PEGM00,11,WIFI,China Mobile,hubeisheng,wuhanshi,383.9,cce47794d5ab8d530f9b41ee00adec27,-8;-8;-8;-8,433;433;433;433,FALSE,5220,433;433;433;433,433;433;433;433,433,433,5
vivo,V1981A,11,WIFI,China Telecom,shanghaishi,shanghaishi,88.1,796a94cce787cfa6cee3cbb4700d2e77,-34;-34;-34;-30,144;144;144;144,FALSE,2412,144;144;144;115,144;144;144;144,866,866,5
Xiaomi,M2007J1SC,11,WIFI,China Telecom,anhuisheng,chuzhoushi,705.5,1df9dd04a88b887ecf09c64e7d7a7278,-22;-22;-22;-22,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
OPPO,PCLM50,11,WIFI,China Telecom,qinghaisheng,xiningshi,536.3,b484cf2ccec5690722c93cdaf6596065,-40;-40;-40;-40,866;866;866;866,FALSE,5220,866;866;866;866,866;866;866;866,866,866,5
OPPO,PDNM00,11,WIFI,China Mobile,hebeisheng,hengshuishi,286.3,9423cb72e877199f398d973c8f65e8dd,-57;-57;-54;-54,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
OnePlus,GM1900,11,WIFI,China Mobile,shandongsheng,dezhoushi,259.5,7fda38c2b1e831e15fa53a3a14c76f95,-34;-34;-34;-34,866;866;866;866,FALSE,5765,866;866;866;866,866;866;866;866,866,866,5
vivo,V2047A,11,WIFI,China Telecom,hunansheng,hengyangshi,110.8,a9b6ebfa3d8f56b2b795a9fd840699c8,-53;-53;-53;-51,866;866;866;780,FALSE,5785,866;866;866;866,866;866;866;780,866,866,5
OPPO,PCKM00,11,WIFI,China Mobile,guangdongsheng,jieyangshi,394.7,7c4ca15e99dbdee42e4846c8e93be0f4,-52;-52;-52;-52,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PDNM00,11,WIFI,China Unicom,shandongsheng,taianshi,415.8,9eaa0ebec69d3dd28dcec8f7f94d8e1e,-40;-40;-40;-40,866;866;866;866,FALSE,5180,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,Redmi K30 Pro,11,WIFI,China Telecom,jiangsusheng,nantongshi,25,53474b16e1b84827008375aea1767e32,-38;-38;-38;-38,866;866;866;866,FALSE,5745,866;866;866;866,866;866;866;866,866,866,5
OPPO,PDAM10,11,WIFI,China Unicom,zhejiangsheng,hangzhoushi,109.4,fda9b8a4c0d8669459c27f02e5b9402b,-30;-30;-30;-30,433;433;433;433,FALSE,5180,433;433;433;433,433;433;433;433,433,433,5
OPPO,PEHM00,11,WIFI,China Mobile,shanxisheng,weinanshi,387.2,123cd0c32485a376c4b614f201487f91,-46;-46;-46;-47,433;433;433;433,FALSE,5280,433;433;433;433,433;433;433;433,433,433,5
OnePlus,ONEPLUS A6010,11,WIFI,China Telecom,hubeisheng,huanggangshi,410.3,fc305f2106ac137b7cd5bdc2daebbeee,-39;-39;-39;-33,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2102K1AC,11,WIFI,China Telecom,hebeisheng,tangshanshi,492.2,8f984479becaef1dcd0ef408d9f92984,-50;-50;-50;-50,866;866;866;866,FALSE,5785,866;866;866;866,866;866;866;866,866,866,5
vivo,V2055A,11,WIFI,China Telecom,hunansheng,zhangjiajieshi,188.9,b92071be0ccc64644ebb2d7f0474f7ef,-47;-47;-47;-44,866;866;866;866,FALSE,5745,780;780;780;866,650;650;650;780,866,866,5
realme,RMX2202,12,WIFI,China Mobile,hubeisheng,huangshishi,322.8,2b12fe471334a07b5ca5dadba1335554,-55;-55;-55;-55,866;866;866;866,FALSE,5200,866;866;866;866,866;866;866;866,866,866,5
Xiaomi,M2007J3SC,11,WIFI,China Telecom,jiangsusheng,wuxishi,266.1,6d13bef556e66e59f4ebdd14b2849c7f,-38;-38;-38;-35,866;866;866;866,FALSE,5220,866;866;866;866,866;866;866;866,866,866,5
OPPO,PEHM00,11,WIFI,China Telecom,jiangxisheng,nanchangshi,111.1,53029e515349c17cf1a8ed62292a85e4,-52;-52;-52;-52,433;433;433;433,FALSE,5180,433;433;433;433,433;433;433;433,433,433,5
