brand,model,os_version,network_type,user_isp_id,user_region_id,user_city_id,bandwidth_Mbps,user_uid,wifi_rssi,wifi_linkSpeed,wifi_hiddenSSID,wifi_frequency,wifi_rxLinkSpeedMbps,wifi_txLinkSpeedMbps,wifi_maxSupportedRxLinkSpeedMbps,wifi_maxSupportedTxLinkSpeedMbps,wifi_wifiStandard
vivo,V2024A,11,WIFI,China Telecom,jiangxisheng,jingdezhenshi,10.3,f8d35ae5205b04dcc048f4637a726572,-54;-54;-55;-55;-54,286;286;286;286;286,FALSE,2462,149;149;149;149;206,137;137;149;149;206,573,573,6
realme,RMX2202,12,WIFI,China Telecom,guangdongsheng,guangzhoushi,654.1,d7f0400b2bf30482e03d823bb223582a,-56;-56;-56;-56;-56;-56;-56;-56;-55;-55;-55;-55;-55;-55;-57;-57;-57;-57;-57;-57;-59;-59,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,FALSE,5200,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,2401,2401,6
vivo,V1981A,11,WIFI,China Telecom,zhejiangsheng,shaoxingshi,158.9,51786576d2ef0c216885df989e9b463a,-45;-45;-43;-43;-42;-42;-41;-41;-41;-41;-39;-39;-41;-41;-42;-42;-42;-42;-41;-41;-45;-45,286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286,FALSE,2412,286;286;286;286;286;286;286;286;286;286;258;258;286;286;258;258;229;229;206;206;258;258,129;129;206;206;103;103;114;114;143;143;129;129;103;103;137;137;149;149;149;149;206;206,286,286,6
vivo,V1981A,11,WIFI,China Telecom,zhejiangsheng,shaoxingshi,646.6,51786576d2ef0c216885df989e9b463a,-49;-49;-49;-45;-45;-44;-44;-45;-45;-45;-45;-43;-43;-43;-43;-43;-42;-42;-42;-42;-44;-44,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5180,960;960;960;1080;1080;1080;1080;1080;1080;1080;1080;960;960;960;1080;1080;720;720;1200;1200;960;960,960;960;960;960;960;960;960;960;960;960;960;960;960;960;960;960;960;960;1080;1080;864;864,1200,1200,6
vivo,V2141A,11,WIFI,China Telecom,hunansheng,changdeshi,505.1,f92fe196f9a36127192e50563ca7cfda,-39;-39;-39;-39;-39;-39;-38;-38;-38;-38;-38;-38;-38;-38;-38;-38;-38;-38;-38;-38;-38;-38,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5745,6;6;432;432;960;960;960;960;960;960;864;864;864;864;960;960;960;960;960;960;960;960,576;576;576;576;576;576;626;626;626;626;626;626;576;576;626;626;626;626;576;576;576;576,1200,1200,6
vivo,V2055A,11,WIFI,China Telecom,shandongsheng,taianshi,1106.6,e7ff474106a4f5c8e2092ff49d38c3b0,-29;-29;-29;-25;-25;-26;-26;-28;-28;-27;-27;-25;-25;-25;-25;-25;-25;-25;-25;-24;-24;-25,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5180,1080;1080;1080;1080;1080;1200;1200;1200;1200;1200;1200;1200;1200;1080;1080;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
OPPO,PEDM00,11,WIFI,China Unicom,tianjinshi,tianjinshi,768.8,798006a285cc948f2f902f601494bd79,-39;-39;-39;-39;-39;-37;-37;-37;-37;-37;-37;-36;-36;-36;-36;-36;-36;-37;-37;-37;-37;-37,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5300,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
vivo,V2046A,11,WIFI,China Unicom,neimengguzizhiqu,baotoushi,425.5,7f7ee07e007c74d4b82eacb80e085b66,-42;-42;-42;-42;-42;-42;-43;-43;-43;-43;-42;-42;-42;-42;-43;-43;-43;-43;-44;-44;-44;-44,1200;1200;960;960;960;960;960;960;864;864;864;864;720;720;864;864;960;960;864;864;960;960,FALSE,5765,1200;1200;1200;1200;1080;1080;24;24;648;648;864;864;864;864;720;720;720;720;720;720;720;720,1200;1200;960;960;960;960;960;960;864;864;864;864;720;720;864;864;960;960;864;864;960;960,1200,1200,6
OPPO,PEEM00,11,WIFI,China Telecom,sichuansheng,chengdushi,701.1,91c8becb462df7f82b5b1f601c88dbce,-29;-29;-29;-29;-29;-29;-29;-29,1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
vivo,V2154A,11,WIFI,China Telecom,hubeisheng,wuhanshi,996.3,fe39ff5e3e2e8a137123c729dff6c841,-26;-26;-26;-26;-25;-25;-25;-25;-25;-25;-25;-25;-25;-25;-25;-25;-25;-25;-25;-25;-25;-25,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5765,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
vivo,V2072A,11,WIFI,China Telecom,henansheng,nanyangshi,471.4,59af13b1157057515dea4349266a319f,-46;-46;-46;-50;-50;-52;-52;-52;-52;-53;-53,600;600;600;600;600;600;600;600;600;600;600,FALSE,5300,540;540;540;540;540;480;480;432;432;540;540,480;480;480;432;432;360;360;360;360;360;360,600,600,6
OPPO,PEEM00,11,WIFI,China Telecom,sichuansheng,chengdushi,632.5,91c8becb462df7f82b5b1f601c88dbce,-33;-33;-33;-31;-31;-31;-31;-31;-31;-32;-32;-32;-32;-32;-32;-33;-33;-33;-33;-33;-33;-30,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
OPPO,PDEM30,11,WIFI,China Telecom,guangxizhuangzuzizhiqu,liuzhoushi,498.1,eba963aa3735ca593addfe97e4e6c7ff,-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51;-51,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
vivo,V2046A,11,WIFI,China Unicom,neimengguzizhiqu,baotoushi,409.9,7f7ee07e007c74d4b82eacb80e085b66,-34;-34;-34;-34;-34;-34;-34;-34;-34;-35;-35;-35;-35;-36;-36;-36;-36;-36;-36;-37;-37;-37,960;960;960;960;960;960;960;960;960;1080;1080;960;960;960;960;864;864;1080;1080;960;960;960,FALSE,5765,1200;1200;1200;960;960;960;960;24;24;720;720;540;540;432;432;600;600;720;720;1080;1080;1080,960;960;960;960;960;960;960;960;960;1080;1080;960;960;960;960;864;864;1080;1080;960;960;960,1200,1200,6
OPPO,PEEM00,11,WIFI,China Telecom,sichuansheng,chengdushi,731.1,91c8becb462df7f82b5b1f601c88dbce,-32;-32;-32;-32;-32;-32;-32;-31;-31;-31;-31;-31;-31;-32;-30;-30;-30;-30;-30;-30;-37;-37,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;286;286;286;286;286;286;286;286,FALSE,5180,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;286;286;286;286;286;286;286;286,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;286;286;286;286;286;286;286;286,1200,1200,6
OPPO,PDEM30,11,WIFI,China Telecom,jiangsusheng,changzhoushi,107.9,a8266c3c5347f2c2d648060ec86b3918,-59;-59;-59;-59;-55;-55;-55;-55;-55;-55;-57;-57;-57;-57;-57;-57;-52;-52;-72;-72;-72;-72,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5180,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
vivo,V2121A,11,WIFI,China Telecom,hubeisheng,ezhoushi,546.2,ef3e3e6478ed94fac24aa1c0cc330d3f,-58;-58;-58;-58;-58;-59;-59;-58;-58;-56;-56;-56;-56;-57;-57;-59;-59;-58;-58;-57;-57;-59,600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600,FALSE,5180,360;360;360;480;480;480;480;480;480;480;480;480;480;480;480;432;432;432;432;432;432;480,480;480;480;480;480;480;480;480;480;480;480;480;480;480;480;432;432;432;432;480;480;432,600,600,6
vivo,V2049A,11,WIFI,China Mobile,jiangsusheng,suzhoushi,494.1,438f814d3c6d6521f2cd112e9ba21214,-30;-30;-27;-27;-24;-24;-23;-23;-25;-25;-25;-25;-26;-26;-26;-26;-26;-26;-26;-25;-25;-22,2401;2401;2401;2401;2401;2401;2401;2401;1729;1729;2161;2161;2401;2401;2401;1921;1921;1921;1921;1921;1921;1921,FALSE,5220,2401;2401;2401;2401;2161;2161;2161;2161;2161;2161;2161;2161;2401;2401;2401;2401;2401;2401;2401;2161;2161;2161,2401;2401;2401;2401;2401;2401;2401;2401;1729;1729;2161;2161;2401;2401;2401;1921;1921;1921;1921;1921;1921;1921,2401,2401,6
vivo,V2121A,11,WIFI,China Telecom,hubeisheng,ezhoushi,519.8,ef3e3e6478ed94fac24aa1c0cc330d3f,-43;-43;-45;-45;-50;-50;-51;-51;-49;-49;-52;-52;-52;-52;-52;-52;-53;-53;-53;-53;-52;-52,600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600,FALSE,5180,600;600;480;480;432;432;540;540;600;600;480;480;600;600;600;600;600;600;540;540;600;600,600;600;600;600;480;480;480;480;480;480;540;540;540;540;540;540;540;540;540;540;540;540,600,600,6
OnePlus,KB2000,11,WIFI,China Telecom,guangdongsheng,shanweishi,36.4,cec3ede350e1b2c6d12140a89a9c664d,-35;-35;-35;-35;-29;-29;-29;-29;-29;-29;-29;-29;-29;-29;-29;-29;-29;-29;-29;-29;-29;-29,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
vivo,V2148A,11,WIFI,China Mobile,henansheng,xinyangshi,271.7,199e44ed739eb38811c304104972c43a,-35;-35;-35;-30;-30;-28;-28;-13;-13;-12,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5200,720;720;720;960;960;960;960;1200;1200;1200,720;720;720;1080;1080;1200;1200;1200;1200;1200,1200,1200,6
vivo,V2055A,11,WIFI,China Mobile,shanxisheng,weinanshi,364.9,d81aa683ad0fcf7d6e370294a9fca3b4,-48;-48;-48;-44;-44;-43;-43;-45;-45;-46;-46;-45;-45;-43;-43;-41;-41;-46;-46;-48;-48;-47,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5240,960;960;960;960;960;960;960;864;864;720;720;720;720;720;720;960;960;960;960;960;960;960,864;864;864;864;864;960;960;720;720;626;626;720;720;720;720;720;720;720;720;960;960;864,1200,1200,6
OnePlus,LE2120,11,WIFI,China Telecom,guangxizhuangzuzizhiqu,nanningshi,1041.5,d76288c66ddc948170b9cf72962863a0,-31;-31;-31;-31;-31;-31;-31;-31;-31;-34;-34;-34;-34;-34;-34;-37;-37;-37;-37;-37;-37;-40,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,FALSE,5180,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,2401,2401,6
vivo,V2148A,11,WIFI,China Mobile,henansheng,xinyangshi,501.8,199e44ed739eb38811c304104972c43a,-53;-53;-53;-51;-51,1200;1200;1200;1200;1200,FALSE,5200,720;720;720;1080;1080,576;576;576;626;626,1200,1200,6
vivo,V2049A,11,WIFI,China Telecom,zhejiangsheng,taizhoushi,350.1,4be0b3a22c0357089d88ca220661bd67,-24;-24;-19;-19;-16;-16;-16;-16;-25;-25;-14;-14;-14;-14;-14;-14;-10;-10;-8;-8;-7;-7,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,FALSE,5220,2401;2401;2401;2401;2401;2401;2041;2041;2041;2041;1633;1633;1633;1633;1633;1633;2401;2401;2401;2401;2401;2401,2401;2401;2401;2401;2401;2401;2401;2401;1729;1729;2161;2161;2161;2161;2161;2161;2401;2401;2401;2401;2401;2401,2401,2401,6
vivo,V2024A,11,WIFI,China Telecom,guizhousheng,anshunshi,314.1,07a0bf4c2ef3e5106d73565ead6d9cfd,-59;-59;-58;-58;-57;-57;-57;-57;-57;-56;-56;-56;-56;-57;-57;-58;-58;-55;-55;-56;-56;-55,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5220,576;576;432;432;432;432;432;432;432;432;432;626;626;432;432;432;432;576;576;576;576;432,313;313;360;360;360;360;360;360;360;288;288;288;288;313;313;313;313;360;360;313;313;432,1200,1200,6
vivo,V2072A,11,WIFI,China Telecom,gansusheng,wuweishi,104,b640308b2e0107189a71c1d352f7e63e,-44;-44;-44;-42,143;143;143;143,FALSE,2462,6;6;6;143,129;129;129;129,143,143,6
vivo,V2072A,11,WIFI,China Telecom,gansusheng,wuweishi,95.2,b640308b2e0107189a71c1d352f7e63e,-40;-40;-41;-41;-36;-36;-39;-39;-40;-40;-40;-40;-39;-39;-41;-41;-40;-40;-40;-40;-41;-41,143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143,FALSE,2462,143;143;143;143;143;143;6;6;143;143;135;135;135;135;121;121;143;143;143;143;143;143,114;114;114;114;129;129;143;143;143;143;143;143;143;143;143;143;143;143;129;129;129;129,143,143,6
vivo,V2072A,11,WIFI,China Telecom,gansusheng,wuweishi,100.6,b640308b2e0107189a71c1d352f7e63e,-40;-40;-41;-41;-40;-40;-39;-39;-41;-41;-42;-42;-39;-39;-26;-26;-35,143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143,FALSE,2462,6;6;143;143;143;143;135;135;135;135;135;135;135;135;143;143;143,143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143;143,143,143,6
vivo,V2148A,11,WIFI,China Mobile,henansheng,xinyangshi,111.3,199e44ed739eb38811c304104972c43a,-56;-56;-56;-50;-50;-48,1200;1200;1200;1200;1200;1200,FALSE,5200,720;720;720;864;864;864,720;720;720;626;626;576,1200,1200,6
vivo,V2148A,11,WIFI,China Mobile,henansheng,xinyangshi,110.1,199e44ed739eb38811c304104972c43a,-51;-51;-51;-48,1200;1200;1200;1200,FALSE,5200,720;720;720;720,432;432;432;576,1200,1200,6
vivo,V2148A,11,WIFI,China Mobile,henansheng,xinyangshi,110.7,199e44ed739eb38811c304104972c43a,-59;-59;-57;-57;-57;-57;-57;-57;-57;-57;-57;-57;-57;-57;-57;-57,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5200,432;432;432;432;626;626;626;626;626;626;626;626;626;626;626;626,432;432;432;432;432;432;576;576;432;432;432;432;432;432;432;432,1200,1200,6
OPPO,PEEM00,11,WIFI,China Mobile,zhejiangsheng,shaoxingshi,430.3,60801d4d3358e8e69eacb0fe9ae805fc,-63;-63;-63;-63;-63;-63;-63;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,FALSE,5200,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,2401,2401,6
vivo,V2049A,11,WIFI,China Telecom,zhejiangsheng,taizhoushi,368.2,4be0b3a22c0357089d88ca220661bd67,-38;-38;-30;-30;-28;-28;-25;-25;-30;-30;-41;-41;-48;-48;-50;-50;-50;-50;-54;-54;-54;-54,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,FALSE,5220,1814;1814;1814;1814;1921;1921;1729;1729;1470;1470;1441;1441;734;734;1088;1088;734;734;864;864;864;864,2161;2161;2401;2401;1921;1921;1921;1921;1729;1729;1253;1253;1152;1152;864;864;864;864;864;864;864;864,2401,2401,6
vivo,V2056A,11,WIFI,China Telecom,anhuisheng,hefeishi,88.9,04b5ca08d05693231ddb95def3c506a0,-17;-17;-13;-13;-12;-12;-11;-11;-11;-11;-10;-10;-10;-10;-11;-11;-12;-12;-12;-12;-12;-12,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,FALSE,2412,144;144;144;144;144;144;144;144;144;144;144;144;130;130;144;144;144;144;144;144;144;144,144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144,573,573,6
vivo,V2056A,11,WIFI,China Telecom,anhuisheng,hefeishi,31.2,04b5ca08d05693231ddb95def3c506a0,-56;-56;-56;-56;-56;-56;-56;-56;-54;-54;-54;-54;-55,286;286;286;286;286;286;286;286;286;286;286;286;286,FALSE,2457,103;103;103;103;206;206;103;103;206;206;206;206;137,137;137;51;51;137;137;103;103;68;68;103;103;51,573,573,6
vivo,V2049A,11,WIFI,China Telecom,guangdongsheng,jiangmenshi,425.2,bfe7c147a88b081205bed287a8003e40,-28;-28;-28;-28;-27;-27;-27;-27;-27;-27;-27;-27;-26;-26;-27;-27;-28;-28;-29;-29;-27;-27,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5805,960;960;960;960;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;960;960;960;960;1200;1200,1080;1080;1080;1080;960;960;960;960;960;960;960;960;1080;1080;1080;1080;960;960;960;960;960;960,1200,1200,6
vivo,V2123A,11,WIFI,China Telecom,jilinsheng,changchunshi,431.3,138ff8531eab592e87516d79e0d54cef,-33;-33;-33;-33;-33;-33;-33;-33;-36;-36;-36;-36;-36;-36;-37;-37;-37;-37,600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600,FALSE,5200,6;6;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600,600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600;600,600,600,6
vivo,V2046A,11,WIFI,China Unicom,heilongjiangsheng,haerbinshi,375.8,e919697c6bda945f91e3d416010f77ca,-34;-34;-34;-34;-34;-34;-34;-34;-34;-33;-33;-33;-33;-33;-33;-32;-32;-33,864;864;864;1200;1200;960;960;960;960;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5180,648;648;648;960;960;864;864;960;960;1080;1080;1080;1080;1200;1200;1080;1080;1200,864;864;864;1200;1200;960;960;960;960;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
OnePlus,LE2110,11,WIFI,China Mobile,henansheng,zhengzhoushi,673.4,e714a2c28dad9d662525abb5626e71c6,-47;-47;-42;-42;-42;-42;-42;-42;-44,2401;2401;2401;2401;2401;2401;2401;2401;2401,FALSE,5200,2401;2401;2401;2401;2401;2401;2401;2401;2401,2401;2401;2401;2401;2401;2401;2401;2401;2401,2401,2401,6
OnePlus,LE2110,11,WIFI,China Mobile,henansheng,zhengzhoushi,129.5,e714a2c28dad9d662525abb5626e71c6,-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69;-69,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,FALSE,5200,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,2401,2401,6
OPPO,PFJM10,11,WIFI,China Telecom,chongqingshi,chongqingshi,226.3,72a56cf2be0cfa510ad83dd0d4737a52,-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-32;-32;-32;-32;-32;-32;-34;-34;-34;-34,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
OPPO,PEEM00,11,WIFI,China Telecom,neimengguzizhiqu,huhehaoteshi,45,c448842acf864b687ef55e684da08bc9,-69;-69;-69;-70;-70;-70,286;286;286;286;286;286,FALSE,2437,286;286;286;286;286;286,286;286;286;286;286;286,573,573,6
realme,RMX2071,11,WIFI,China Telecom,tianjinshi,tianjinshi,368.5,489128f7f23863847cee65b538c6c545,-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-31;-30;-30;-30;-30;-30;-30;-30;-30;-30,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5745,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,1200,1200,6
vivo,V2049A,11,WIFI,China Telecom,jiangsusheng,nantongshi,610.9,4a2b992962cac48bc46ff6b73dd3096e,-37;-37;-31;-31,1200;1200;1200;1200,FALSE,5240,1200;1200;1080;1080,960;960;960;960,1200,1200,6
vivo,V2136A,11,WIFI,China Mobile,fujiansheng,xiamenshi,428.1,fb2b6c3463a7410d792c48be9c9de1c8,-45;-45;-43;-43;-44;-44;-43;-43;-42;-42;-42;-42;-40;-40;-43;-43;-40;-40;-40;-40,2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401;2401,FALSE,5220,1441;1441;1441;1441;194;194;130;130;130;130;137;137;130;130;137;137;137;137;243;243,1441;1441;1441;1441;1441;1441;1729;1729;1729;1729;1441;1441;1921;1921;1441;1441;1921;1921;1729;1729,2401,2401,6
realme,RMX2202,11,WIFI,China Unicom,jiangsusheng,nanjingshi,93.3,d96610714e8a20f202b6ea3b70d71eef,-65;-65;-65;-68;-68;-68;-68;-68;-68;-66;-66;-66;-66;-66;-66;-68;-68;-68;-68;-68;-68;-69,573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573,FALSE,5745,573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573,573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573;573,573,573,6
vivo,V2141A,11,WIFI,China Telecom,xinjiangweiwuerzizhiqu,tulufanshi,685.4,4b594091a55c6a4db6b46b4839d60555,-22;-22;-25;-25;-22;-22;-25;-25;-29;-29;-42;-42;-49;-49;-52;-52,1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200,FALSE,5745,1200;1200;1200;1200;1080;1080;720;720;626;626;576;576;576;576;576;576,1200;1200;1200;1200;1200;1200;1200;1200;1080;1080;960;960;720;720;864;864,1200,1200,6
OnePlus,KB2000,11,WIFI,China Telecom,jiangxisheng,xinyushi,52.4,0671f05417e915cf4746fb4ee565d861,-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-63;-63;-63;-63;-63;-63;-64;-64;-64;-64;-64,172;172;172;172;172;172;172;172;172;172;206;206;206;206;206;206;172;172;172;172;172,FALSE,2462,172;172;172;172;172;172;172;172;172;172;206;206;206;206;206;206;172;172;172;172;172,172;172;172;172;172;172;172;172;172;172;206;206;206;206;206;206;172;172;172;172;172,286,286,6
vivo,V2055A,11,WIFI,China Unicom,henansheng,xuchangshi,152,0e58eaf1b4ca6ae9cfab98f72f7ea2e3,-51;-51;-51;-47;-47;-55;-55;-56;-56;-57;-57;-57;-57;-57;-57;-56;-56;-56;-56;-56;-56;-57,286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286,FALSE,2437,172;172;172;172;172;206;206;229;229;229;229;229;229;206;206;229;229;206;206;229;229;229,172;172;172;229;229;206;206;229;229;229;229;229;229;206;206;229;229;206;206;258;258;172,286,286,6
vivo,V2049A,11,WIFI,China Telecom,henansheng,zhoukoushi,219.1,a957e11b32d7f9b0b12cc3ca67003b2b,-9;-9;-11;-11;-8;-8;-7;-7;-8;-8;-7;-7;-8;-8;-8;-9;-9;-12;-12;-11;-11;-12,286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286,FALSE,2457,258;258;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286,258;258;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286;286,573,573,6
